Study,Group,Time,Intensity,RER,daily_CHO_gKg,daily_fat_gKG,Carb_before,Min_before,pct_female,Age,vo2max,carb_during_rate_hr,Start_glycogen,pct_type1fibers
Zajac 2014,Mix,10,63.138164941092455,0.86,6.013505103310928,1.6036013608829143,75,180,0,28.3,56.02,0,NA,NA
Zajac 2014,Mix,45,66.94037843627275,0.85,6.013505103310928,1.6036013608829143,75,180,0,28.3,56.02,0,NA,NA
Zajac 2014,Mix,90,72.95608711174579,0.84,6.013505103310928,1.6036013608829143,75,180,0,28.3,56.02,0,NA,NA
Zehnder 2006,HC,25,50.85470085470085,0.9373428678687002,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HC,45,50.85470085470085,0.9125886595897081,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HC,80,50.85470085470085,0.8865720667454942,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HC,110,50.85470085470085,0.8545363270311234,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HC,130,50.85470085470085,0.8429818477919652,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HC,150,50.85470085470085,0.8337785084374049,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HC,180,50.85470085470085,0.8253925201340866,7,0.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,25,51.28205128205129,0.9184531157747884,7,3.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,45,51.28205128205129,0.8974489820228196,7,3.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,80,51.28205128205129,0.8730409478279132,7,3.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,110,51.28205128205129,0.8448449364720063,7,3.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,130,51.28205128205129,0.8341308682254642,7,3.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,150,51.28205128205129,0.8213462878694758,7,3.5,48,165,0,31.4,63,0,NA,NA
Zehnder 2006,HCF,180,51.28205128205129,0.8137256098456589,7,3.5,48,165,0,31.4,63,0,NA,NA
Broome 2021,placebo,15,69.4017094017094,0.89,2.335456475583864,1.3290870488322717,90.4,90,0,44,58.5,0,NA,NA
Broome 2021,placebo,30,71.45299145299144,0.9,2.335456475583864,1.3290870488322717,90.4,90,0,44,58.5,0,NA,NA
Kontro 2021,D1 CHO+PROH,10,74.9396553291913,0.929367203236776,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PROH,25,76.56492082431592,0.9016619877668819,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PROH,40,78.06633509018316,0.8884016329926393,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PROH,55,77.4655739063113,0.8866431887752081,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PROH,70,76.66621356066166,0.8754763833993545,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PROH,85,78.7065578092984,0.8735069769390463,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PROH,10,76.2131665257428,0.8944143799782247,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PROH,25,80.66072045511872,0.8859183588078641,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PROH,40,82.00886910158425,0.8697158161449141,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PROH,55,81.02661197475055,0.8693776830339711,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PROH,70,82.01408307417175,0.8503633029625166,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PROH,85,81.0410971085142,0.8356105897328717,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PRO,10,74.27853996417785,0.9260369852457563,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PRO,25,76.3549162156522,0.9066555223705387,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PRO,40,77.0419623089692,0.8969978660139054,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PRO,55,76.61044915687962,0.8786872115716972,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PRO,70,75.97748444802671,0.8681768656171905,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO+PRO,85,78.1624995160673,0.8588511021424322,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PRO,10,75.79759742170317,0.9008080787249328,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PRO,25,77.05629586278317,0.88356522249444,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PRO,40,78.49605470968875,0.8648413346816746,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PRO,55,77.87500602727397,0.8634669104306064,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PRO,70,78.08532766866182,0.8491434579715246,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO+PRO,85,77.81170728977541,0.8318144021194561,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO,10,75.08205586429618,0.9290799018530543,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO,25,76.97050034336498,0.907800931866895,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO,40,77.3826483899736,0.9019944868281268,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO,55,77.74939661574247,0.889918941471878,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO,70,77.26743522324443,0.8751929205646797,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D1 CHO,85,78.49972049934989,0.8721705994384535,5.6,1.8,83.38000000000001,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO,10,76.06086798831488,0.9025308114614276,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO,25,78.09807656596837,0.8739323662004703,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO,40,78.61680275726229,0.8647194467122699,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO,55,78.10349272181479,0.85622660593322375,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO,70,77.293624367704,0.8391353495498246,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Kontro 2021,D2 CHO,85,78.99819791440878,0.8353096594277964,6,2,90.96,180,0,37.5,62.5,0,NA,NA
Abildgaard 2013,Pre,15,48.52091158080141,0.843364358,4.145646275752774,0.8554508188061278,0,NA,100,50.1,36,0,NA,NA
Abildgaard 2013,Pre,30,47.76433289299868,0.828681,4.145646275752774,0.8554508188061278,0,NA,100,50.1,36,0,NA,NA
Abildgaard 2013,Pre,45,48.54513430206958,0.830202,4.145646275752774,0.8554508188061278,0,NA,100,50.1,36,0,NA,NA
Abildgaard 2013,Post,15,46.27795114241001,0.870762027,4.505652750809062,1.1938054297015464,0,NA,100,52,31,0,NA,NA
Abildgaard 2013,Post,30,49.46982263954095,0.860525,4.505652750809062,1.1938054297015464,0,NA,100,52,31,0,NA,NA
Abildgaard 2013,Post,45,49.27474178403756,0.852335,4.505652750809062,1.1938054297015464,0,NA,100,52,31,0,NA,NA
Hearris 2022,Water,30,57.27166744115896,0.9363157894737,8,1,151.2,180,0,25,64.9,0,NA,NA
Hearris 2022,Water,60,57.88310873056635,0.9057894736842,8,1,151.2,180,0,25,64.9,0,NA,NA
Hearris 2022,Water,90,58.90217754624534,0.8815789473684,8,1,151.2,180,0,25,64.9,0,NA,NA
Hearris 2022,Water,120,59.71743259878852,0.8442105263158,8,1,151.2,180,0,25,64.9,0,NA,NA
Hearris 2022,Water,150,59.92124636192432,0.8215789473684,8,1,151.2,180,0,25,64.9,0,NA,NA
Hearris 2022,Water,180,58.08692249370214,0.8068421052632,8,1,151.2,180,0,25,64.9,0,NA,NA
Hearris 2022,Drink,30,57.47548120429475,0.9594736842105,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Drink,60,58.08692249370214,0.9352631578947,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Drink,90,59.105991309381125,0.9084210526316,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Drink,120,58.90217754624534,0.8947368421053,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Drink,150,58.69836378310953,0.8826315789474,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Drink,180,59.92124636192432,0.87,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Gel,30,56.25259862547997,0.9526315789474,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Gel,60,56.66022615175156,0.9473684210526,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Gel,90,57.27166744115896,0.9210526315789,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Gel,120,58.08692249370214,0.9047368421053,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Gel,150,58.29073625683794,0.8852631578947,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Gel,180,57.88310873056635,0.8757894736842,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Chew,30,55.84497109920839,0.9642105263158,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Chew,60,56.66022615175156,0.9410526315789,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Chew,90,57.27166744115896,0.9436842105263,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Chew,120,58.08692249370214,0.9015789473684,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Chew,150,58.29073625683794,0.8968421052632,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Chew,180,58.29073625683794,0.8752631578947,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Mix,30,57.67929496743055,0.9563157894737,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Mix,60,58.29073625683794,0.9378947368421,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Mix,90,59.105991309381125,0.9163157894737,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Mix,120,59.51361883565273,0.8978947368421,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Mix,150,59.71743259878852,0.8826315789474,8,1,151.2,180,0,25,64.9,120,NA,NA
Hearris 2022,Mix,180,60.53268765133172,0.8668421052632,8,1,151.2,180,0,25,64.9,120,NA,NA
